id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChdDSUhNMG9nS0VJQ0FnSUNQbVpyejJ3RRAB,"Fast service, great food and great prices for the middle of NYC. We’ve been coming here the last few times when we come up to the city to grab a quick bite before our show. Pizza is delish and $3.50 for a slice of cheese. The turkey club also was yummy. The burgers and fries are also great. Haven’t had the breakfast yet, next time!",3 months ago,2025-02-28 17:22:07.747397,5.0,Christa Wisneski,1,https://www.google.com/maps/contrib/112054046622727743293/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNQeWVYaUdnEAE,Disgraceful service,3 months ago,2025-02-28 17:22:07.747726,2.0,M. K.,257,https://www.google.com/maps/contrib/109014918919796389273/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNQOXVXeWdRRRAB,French toast not so French! Several menus under the same name help with confusion,3 months ago,2025-02-28 17:22:12.504653,3.0,philippe bertot,376,https://www.google.com/maps/contrib/117718453497368146561/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNQbHJUZlF3EAE,We loved the food that much we’ve gone back again. Abdul was our server he was fabulous x,3 months ago,2025-02-28 17:22:12.504999,5.0,Karley Smith,0,https://www.google.com/maps/contrib/102215253066872002970/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNQaHVldWRnEAE,Fantastic pizza!! The ingredients were excellent quality and the crust thin and crispy. We got the buffalo chicken slice and also a slice of pesto pizza,3 months ago,2025-02-28 17:22:12.505364,5.0,Lauren,74,https://www.google.com/maps/contrib/114217032580514705633/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNQOHItU2xnRRAB,"Best pizza, waffles, eggs, bagels ever! We ate here at least once a day on our trip. SO good! Wonderful service, they even wrapped bagels so we could take them back home.",3 months ago,2025-02-28 17:22:12.505689,5.0,Maggie Austin,6,https://www.google.com/maps/contrib/107063693602991700071/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNQOUllU1pnEAE,"I gave 3 stars because the two guys in the checkout are very nice, especially the guy who speaks a little Italian. And I would like to give 1 star because the behavior of one of the employees was really bad and he said bad things while shouting at her, I just think that if you work in contact with people you have to be kind and not mean, if you don't like being in contact with people change job my dear, this job is not for you.",3 months ago,2025-02-28 17:22:12.506004,3.0,Lisa,0,https://www.google.com/maps/contrib/113588467763171318122/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNQcE5hNlpREAE,,3 months ago,2025-02-28 17:22:12.506416,2.0,Sebastien Djerouit,0,https://www.google.com/maps/contrib/104213036713106647096/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUQzck8zSXpnRRAB,,3 months ago,2025-02-28 17:22:12.507122,4.0,Thibault L,0,https://www.google.com/maps/contrib/108515051017062466672/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQzOElqUUNREAE,"Nice place. Good, polite service. The pizza in my opinion was really good. Sandwiches are good but a little thin on the meat. Overall the place is clean and conveniently located.",3 months ago,2025-02-28 17:22:12.507484,4.0,C H,167,https://www.google.com/maps/contrib/111271920315685134942/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQzMlB6WVhnEAE,"I ordered a veggie burger and the meat was white looking. I thought it was strange but maybe since I’m in NY I figured it’s made differently. It was good. I started having a bad stomach ache and figured it was the fries because I haven’t eaten fried foods in a while. I decided go back the next day for another “veggie burger”. This time the burger meat was a different color. I learned that what I was given the day prior, was a turkey burger. I haven’t eaten meat in over 30 years. I’m glad it was just a bad stomach ache and not an allergic reaction. I didn’t plan to write a review but called and informed the manager and to make sure staff serves the correct item ordered or ring up the correct item. Instead of an apology, I was faulted for not knowing it was meat. Due to the managers response, I’m on the fence about patronizing again.",3 months ago,2025-02-28 17:22:12.507852,3.0,Sweet C,2,https://www.google.com/maps/contrib/110337841204113248112/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUMzbF8yRFV3EAE,"I have returned for seconds!  I love their crust, I love ham and pineapple pizza and I love Margherita pizza and they do all that love here. I had their crumb cake and berry tart before and even though I’m tired of cheesecakes, I have to say I was encouraged to try  their Oreo cookie cheesecake and it did not disappoint.",3 months ago,2025-02-28 17:22:12.508254,5.0,Andrea Hunter,0,https://www.google.com/maps/contrib/115866892294063626696/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUMzNTRHajRnRRAB,"The pizza slices were delicious, featuring a perfectly crispy yet tender crust. We ordered hawaiian, chicken bbq,  mushroom and sausage, and tomato basil pizza. Additionally, their baklava and New York cheesecake were outstanding. You’re in for a real treat!",3 months ago,2025-02-28 17:22:17.289466,5.0,Rachel Lacsa,0,https://www.google.com/maps/contrib/113079175918846995976/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUMzaTd1eGxBRRAB,,3 months ago,2025-02-28 17:22:17.289894,5.0,Seth Alajian,0,https://www.google.com/maps/contrib/116620233099039706290/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUMzcWJuNXFnRRAB,"The breakfast platter was bland and disappointing, the quality was fine though.",3 months ago,2025-02-28 17:22:17.290206,3.0,Ryan Nygard,22,https://www.google.com/maps/contrib/104818591017046577360/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUMzdXNtOE53EAE,,3 months ago,2025-02-28 17:22:17.290651,5.0,Ronald Anthonissen,13,https://www.google.com/maps/contrib/106213150456192042270/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUMzdkxxbkNREAE,,3 months ago,2025-02-28 17:22:17.290949,5.0,Preet Singh,40,https://www.google.com/maps/contrib/114967803057417169934/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUMzbE1ySFpREAE,Great latte and food is good especially the croissant and pizza,3 months ago,2025-02-28 17:22:17.291255,5.0,Xuella,0,https://www.google.com/maps/contrib/101852153387591112540/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUMzMlBfZWdRRRAB,The one we liked the most to have breakfast and gain strength.,3 months ago,2025-02-28 17:22:17.291561,5.0,Alfredo Blanco,216,https://www.google.com/maps/contrib/112581594277538935917/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURYek03MG9nRRAB,We came here numerous times whilst staying in NYC! So good for a quick bite to eat and the service was 10/10 ☺️ the pizza is soooo good definitely a must to visit!,3 months ago,2025-02-28 17:22:17.291867,5.0,Rebecca Lucy,0,https://www.google.com/maps/contrib/108319941431157804850/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURYOGQ2aG9nRRAB,"We were guests of Edison, we had the opportunity to have breakfast there several days with our coupons. I highly recommend, everything delicious. Especially the waffles.",4 months ago,2025-02-28 17:22:17.292177,5.0,Anais Molina,0,https://www.google.com/maps/contrib/112019761808233592349/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURYd2JtbGFBEAE,,4 months ago,2025-02-28 17:22:17.292643,5.0,Stefanie Mowrey,0,https://www.google.com/maps/contrib/102211275008026928475/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURYNXV6aUl3EAE,Good food and fast service.,4 months ago,2025-02-28 17:22:22.087838,5.0,Cris Guhman,349,https://www.google.com/maps/contrib/105168037552155953554/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURYNHVpXzd3RRAB,"Nice shop, moderate prices. Salad and sandwich delicious.  Staff always very friendly.",4 months ago,2025-02-28 17:22:22.088196,5.0,Georg Döller,44,https://www.google.com/maps/contrib/105603439463554530615/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURYeFBPRTdRRRAB,"Five stars all across the board. The service is great the food is spectacular and the desserts don’t taste artificial or factory made. Everything tastes home made. Carve is one of my favorite locations to come to after a closing shift in the city. Delicious food, great music and atmosphere.",4 months ago,2025-02-28 17:22:22.088516,5.0,Missstandoffish Amy,0,https://www.google.com/maps/contrib/106466444520375149851/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURYNkxDa2N3EAE,Very nice place ! Good food and warm service! Halal spot !,4 months ago,2025-02-28 17:22:22.088833,5.0,Schehra'zed Shakur,0,https://www.google.com/maps/contrib/101749138571353613187/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNYdV9qMl93RRAB,Egg salad was exceptional,4 months ago,2025-02-28 17:22:22.089142,5.0,Tim Sacks,57,https://www.google.com/maps/contrib/115646289791211234677/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNYMC1EZ0RBEAE,,4 months ago,2025-02-28 17:22:22.089689,5.0,Ehab Sawalha,0,https://www.google.com/maps/contrib/101600583111822923971/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNYa19xcTRRRRAB,"My friends and I had a sweet tooth craving and was so happy to stumble upon this place not only was the atmosphere clean, but the desserts were chef’s kiss top tier!!! 10/10 HIGHLY RECOMMEND!!! Definitely will be back!!!!",4 months ago,2025-02-28 17:22:22.089998,5.0,Shaunté Allen,0,https://www.google.com/maps/contrib/118016359347318338174/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNYazdTcXFRRRAB,,4 months ago,2025-02-28 17:22:22.090492,5.0,Julio Angel,0,https://www.google.com/maps/contrib/100408675483334877395/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNYdWViSnBRRRAB,"Good ice cream, especially the rose shape on the cone!",4 months ago,2025-02-28 17:22:22.090814,5.0,Alessandra Gurzillo,23,https://www.google.com/maps/contrib/106943814280140601455/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNYcWZMeS13RRAB,,4 months ago,2025-02-28 17:22:22.091362,5.0,Galit Naim,0,https://www.google.com/maps/contrib/114485429002023231534/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNYa1phV2ZREAE,A good place for breakfast with friends. Affordable price and good coffee. Average breakfast set with a small hot drink is USD15.,4 months ago,2025-02-28 17:22:26.861811,4.0,Trina Teo,350,https://www.google.com/maps/contrib/114306555362179453444/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNYM3MyYVpBEAE,,4 months ago,2025-02-28 17:22:26.862206,5.0,Peachy Mad,0,https://www.google.com/maps/contrib/104960499227508601478/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNYM3JUbzVBRRAB,,4 months ago,2025-02-28 17:22:26.862525,5.0,Hamrazdeep Singh,0,https://www.google.com/maps/contrib/117002624420319494873/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNYM09ESzl3RRAB,"Excellent food, perfect atmosphere and reasonable price, 10/10",4 months ago,2025-02-28 17:22:26.862839,5.0,Elisa Silvestre,0,https://www.google.com/maps/contrib/102174756055395080192/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNYMUpuZHBnRRAB,"Amazing service and the best cheesecake I’ve ever had!! I wish I could remember the person’s name that waited on us, he was soooo nice!! Gorgeous smile!",4 months ago,2025-02-28 17:22:26.863149,5.0,Jenni Harrelson,1,https://www.google.com/maps/contrib/102588188175892380934/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURuOF9hN2dBRRAB,Best steak house sandwich in NYC!,4 months ago,2025-02-28 17:22:26.863463,5.0,Maurizio Caddemi,144,https://www.google.com/maps/contrib/100336056768564106005/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURuclplYTN3RRAB,We were staying at the Marriott Marquis Hotel and right on the back block. We found this pizzeria at street level. They had a wide variety of hot pizzas of various flavors. The service was prompt and the price cheap. Simple take away. Contactless payment. It was not busy and the place is large enough to be able to eat right there.,4 months ago,2025-02-28 17:22:26.863768,4.0,ignacio granja,48,https://www.google.com/maps/contrib/108337091231408986380/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURualpTc3JRRRAB,"Popped into here on the recommendation of our tour guide who is a New York local! We arrived into New York late from Niagara so needed a quick bite. We went for the sausage and pepperoni which was warmed up in the oven for us when we ordered, toppings were great and the base had a lovely crust to it. From memory it was very fairly priced too. Best pizza I had in New York!",4 months ago,2025-02-28 17:22:26.864076,5.0,Kieran Thwaites,6,https://www.google.com/maps/contrib/112353906327289823887/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURuX28zcjJBRRAB,,4 months ago,2025-02-28 17:22:26.864465,1.0,Nunu Skhulukhia,0,https://www.google.com/maps/contrib/110806966070416107053/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURuenMzTl9nRRAB,Amazing pizza and fantastic service! Gotta try the cheesecake too!,4 months ago,2025-02-28 17:22:26.864770,5.0,Glenda Dubienski,0,https://www.google.com/maps/contrib/109749658711799455113/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURudXBpcnNBRRAB,THE BEST,4 months ago,2025-02-28 17:22:31.770048,5.0,Amy Allen,0,https://www.google.com/maps/contrib/109492090726331887037/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURudXBqRW9BRRAB,,4 months ago,2025-02-28 17:22:31.770562,5.0,carrie k,0,https://www.google.com/maps/contrib/100089720551817341806/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURudXFqM1BBEAE,"So accommodating, great food.",4 months ago,2025-02-28 17:22:31.770968,5.0,David O'Donohue,0,https://www.google.com/maps/contrib/107900365273875493337/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURueXNPRlZREAE,Top notch burger and service. Quality ground beef. Pizza really good too and deserts. Check them out. Staff super friendly and clean please.,4 months ago,2025-02-28 17:22:31.771367,5.0,Courtney B,0,https://www.google.com/maps/contrib/115319732928580901498/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURuOHBQMUNnEAE,"Great place for desserts, hamburger pizzas. I ate several times at the restaurant and the food was delicious. Pleasant and fast service. Open from 06:00 in the morning. Highly recommended",4 months ago,2025-02-28 17:22:31.771782,4.0,Benny Moshe,147,https://www.google.com/maps/contrib/114835723067991946471/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURuMVBfdEF3EAE,Fantastic NY Style Pizza … best I have had!! And the freshly made daily Napoleon dessert! Will definitely mark this as a place to eat again when in NY. Loved it!,4 months ago,2025-02-28 17:22:31.772151,5.0,Jose LS,7,https://www.google.com/maps/contrib/103478091325592105883/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURuaFBTREZREAE,5 all around,4 months ago,2025-02-28 17:22:31.772517,5.0,Xavier,0,https://www.google.com/maps/contrib/114697785477088898757/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURudU5PZGVnEAE,"Fantastic food, amazing service. Must visit in midtown manhattan, near Times Square.",4 months ago,2025-02-28 17:22:31.772898,5.0,Prasanth Hariharan,1,https://www.google.com/maps/contrib/106840466729409013205/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURudU1PSjZ3RRAB,,4 months ago,2025-02-28 17:22:31.773437,4.0,Ming Lim,55,https://www.google.com/maps/contrib/108780663557729356429/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURuaU9ib2VnEAE,,4 months ago,2025-02-28 17:22:31.773801,4.0,Arnold Centeno,14,https://www.google.com/maps/contrib/112039019067851353575/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURub1BXcER3EAE,Loved this place. I had a burger and fries hubby had Philly cheesesteak. Both were great.  Unfortunately it wasn't close enough to our hotel to go for breakfast but that looked delicious too. When we come back to NY we'll definitely be coming here again,4 months ago,2025-02-28 17:22:36.864206,5.0,Nikki Fry,18,https://www.google.com/maps/contrib/110314547128957122836/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNudlktVEx3EAE,"If you enjoy chicken burgers, here's the best place. I’ve never had a burger like this before. It's cheap and delicious, only $10. Add mayo and mustard for an even more delicious taste! The coffee is great too! I highly recommend it!",4 months ago,2025-02-28 17:22:36.864555,5.0,Jeong,8,https://www.google.com/maps/contrib/100493534476655002446/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNucmZ1WUJBEAE,After having pizza and pasta while on holidays I went here for a fresh salad sandwich and it was absolutely beautiful. Bread was fresh along with all the salad ingredients. Clean shop too with friendly staff. The strawberry cheesecake was delicious too.,5 months ago,2025-02-28 17:22:36.864877,5.0,Jodi Hill,16,https://www.google.com/maps/contrib/111071638573403103618/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNueGFfN1RBEAE,"First time here in New York, looked outside our window and saw this place on our first nite, loved the place, food was delicious and the service was impressive.  Salads to the pizza was fantastic.  Recommend and will definitely go back. Top notch !!!",5 months ago,2025-02-28 17:22:36.865190,5.0,Jason Warchol,13,https://www.google.com/maps/contrib/111221174163336234922/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNuaGZtTWlRRRAB,,5 months ago,2025-02-28 17:22:36.865671,3.0,Alexis Houzet,1,https://www.google.com/maps/contrib/117691100106753830610/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURIMWVDWkR3EAE,,5 months ago,2025-02-28 17:22:36.865974,5.0,Isadora Ávila Benedetto,0,https://www.google.com/maps/contrib/104995712043846541602/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURIdWVlanlRRRAB,"One of the places where you can eat well without spending a fortune a stone's throw from Times Square, recommended, the salads are excellent!!!",5 months ago,2025-02-28 17:22:36.866286,4.0,Alessandro Grillo,0,https://www.google.com/maps/contrib/117745350559688815560/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURIaWFyRVZBEAE,,5 months ago,2025-02-28 17:22:36.866772,5.0,ענבר דבח,3,https://www.google.com/maps/contrib/113092029861148577463/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURIcm9PTERBEAE,,5 months ago,2025-02-28 17:22:36.867327,5.0,bryann,0,https://www.google.com/maps/contrib/112484907604587598202/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURIcnR6TVVnEAE,best pizza in ny,5 months ago,2025-02-28 17:22:36.867657,5.0,Bryce Hollis,0,https://www.google.com/maps/contrib/107913412415863407038/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURIcnZUQ21BRRAB,Best pizza inna worldddddd🔥🔥🔥,5 months ago,2025-02-28 17:22:41.891642,5.0,Samuel sisney,0,https://www.google.com/maps/contrib/111489625088397693295/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURIdG9tOXRBRRAB,,5 months ago,2025-02-28 17:22:41.892092,5.0,Joshua Woods,23,https://www.google.com/maps/contrib/110663272068619411824/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURIN0kzZGJnEAE,"Excellent espresso coffee, better than many bars in Italy",5 months ago,2025-02-28 17:22:41.892404,4.0,Luca Bruno,2,https://www.google.com/maps/contrib/108186273946700043423/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURIbUlYVFBnEAE,Abdul provides the best service in New York City Pizza was awesome,5 months ago,2025-02-28 17:22:41.892715,5.0,Aaron Cook,1,https://www.google.com/maps/contrib/114693328219790715149/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURIbUxuOWN3EAE,Great place!!,5 months ago,2025-02-28 17:22:41.893022,5.0,Michael Ruiz,0,https://www.google.com/maps/contrib/103607190872604245013/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURId05LUU1nEAE,,5 months ago,2025-02-28 17:22:41.893338,5.0,عدنان,35,https://www.google.com/maps/contrib/116611530977449038410/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNIcThpcU9BEAE,,5 months ago,2025-02-28 17:22:41.893732,5.0,Vivian Cabrera,111,https://www.google.com/maps/contrib/114941356291030562999/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNIc2NYWVNREAE,"In the Times Square area in New York, we tried this Arabic restaurant. The food was delicious, the service was unfussy, and the treatment and reception of the young people was excellent.  It serves pizza, burgers, salads, western desserts, and cakes, in addition to cookies. Cold and hot drinks are still available and the quality is excellent, and most importantly of all, it does not serve pork.  Special thanks to Mr. Abdullah for his cheerfulness and tact  The restaurant deserves more than five stars and is highly recommended.",5 months ago,2025-02-28 17:22:41.894039,5.0,ibrahim alnassir,132,https://www.google.com/maps/contrib/103805071953347120243/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNIenNTQi1RRRAB,Awesome Pizza!!,5 months ago,2025-02-28 17:22:41.894347,5.0,scott anderson,101,https://www.google.com/maps/contrib/112074156741110172241/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNIenBqRzBRRRAB,Excellent pizza and service!,5 months ago,2025-02-28 17:22:41.894654,5.0,Russell Pollard,20,https://www.google.com/maps/contrib/106843761084749237389/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNIdXIzZ1FnEAE,Disgusting greasy pizza and very expensive dont eat here!,5 months ago,2025-02-28 17:22:47.055565,1.0,Digby Burges,55,https://www.google.com/maps/contrib/100799594876031549071/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNIOHFlZW1RRRAB,"The pizza was well done and I enjoyed every bite—definitely a highlight. However, the garlic bread could use a bit of improvement. Overall, it was a satisfying meal and I’d definitely recommend it for the pizza alone!",5 months ago,2025-02-28 17:22:47.055905,5.0,raj nakrani,44,https://www.google.com/maps/contrib/111095434497389179313/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNIN0k3VVhBEAE,Amazing service and saved me from hunger,5 months ago,2025-02-28 17:22:47.056223,5.0,Emily,0,https://www.google.com/maps/contrib/110196497777768988608/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNIN05iSkNnEAE,Good attention,5 months ago,2025-02-28 17:22:47.056531,5.0,Diego Castiblanco,0,https://www.google.com/maps/contrib/113948682875081828759/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNIN0liREtBEAE,,5 months ago,2025-02-28 17:22:47.056921,5.0,Francisco Osorio,0,https://www.google.com/maps/contrib/117906548299692352069/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURobGY2Y1FnEAE,This place is fine for midtown. Reasonably priced and pretty fast if you're going to a matinee on B'way.,5 months ago,2025-02-28 17:22:47.057225,3.0,Jamie del Pino,149,https://www.google.com/maps/contrib/112911870565642014882/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQ3MzRmSGRREAE,The cheese pizza here is the best in New York. Service is quick and efficient. We tried both this place and Joe’s pizza but this was our favourite!,5 months ago,2025-02-28 17:22:47.057528,5.0,Sanjay Patel,0,https://www.google.com/maps/contrib/100909030748193314308/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUQ3LTZHTXN3RRAB,"Tables are usually full, might end up standing or take-out. Fast service, good pizza, not too greasy. Fresh ingredients.  Need some crushed red pepper & Parmesan available at the counter!  Oh & try the sweets",5 months ago,2025-02-28 17:22:47.057837,5.0,EB Explore,151,https://www.google.com/maps/contrib/113899092051403473199/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQ3NjhmSGNBEAE,,6 months ago,2025-02-28 17:22:47.058324,5.0,Ebayed Ullah Chowdhury,206,https://www.google.com/maps/contrib/111567349948419084713/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQ3azZXeEh3EAE,,6 months ago,2025-02-28 17:22:47.058710,5.0,Naima Rehan,1,https://www.google.com/maps/contrib/104015041575189482176/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUQ3dFl2dTZRRRAB,We are from Switzerland. We have the best espresso and the best Napolitane dessert in town. We will be back. Thank you for the espresso we spilled,6 months ago,2025-02-28 17:22:52.130591,5.0,Linus Rickenbach,1,https://www.google.com/maps/contrib/104133653767690316101/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQ3NWJmUUpBEAE,,6 months ago,2025-02-28 17:22:52.130932,5.0,L Portela,0,https://www.google.com/maps/contrib/104932544321937725637/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQ3cWVDM05REAE,"The classic place to grab a quick bite to eat. Burgers, salads, ready-made fruit and pizza. Including pizza with pineapple... cost in line with New York fast food restaurants.",6 months ago,2025-02-28 17:22:52.131246,4.0,Nino Martino,498,https://www.google.com/maps/contrib/100496351575035912427/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQ3dm9XTUtREAE,"Excellent! Super recommended! Many options to eat, simple, clear, very good quality of food and great variety.",6 months ago,2025-02-28 17:22:52.131556,5.0,Paulo Hubeñak,49,https://www.google.com/maps/contrib/117745795035380287476/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQ3MnJlOERREAE,Very good place to have breakfast and with magnificent treatment from the staff,6 months ago,2025-02-28 17:22:52.131865,5.0,Paula Pellejero Laín,0,https://www.google.com/maps/contrib/110789741367512238259/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQ3OHJqZGRBEAE,"The Grilled Veggie… fresh, tasty and overly delicious. I recommend… highly.",6 months ago,2025-02-28 17:22:52.132174,5.0,Vanessa Jones,11,https://www.google.com/maps/contrib/115151744100321442818/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUQ3d0pfMTdnRRAB,"It's an excellent place to grab something and go. The donut, cookie, waffles, and espresso were delicious. The staff members were nice, professional, and energetic.",6 months ago,2025-02-28 17:22:52.132484,4.0,Ü Lee,363,https://www.google.com/maps/contrib/107950664587883672913/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUQ3d0k2YTF3RRAB,Very good pancakes,6 months ago,2025-02-28 17:22:52.132789,4.0,marienne villeneuve,56,https://www.google.com/maps/contrib/109819650773785984009/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQ3d0t6RElnEAE,,6 months ago,2025-02-28 17:22:52.133177,4.0,Jean Marc VILLENEUVE,0,https://www.google.com/maps/contrib/103830138172136647721/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUM3X19uYnVBRRAB,"Good was great. Staff seemed tired but still rocked the food. Need more staff? Ate here twice, kids keep wanting to go back.",6 months ago,2025-02-28 17:22:52.133480,5.0,Cowbringer Stretch,158,https://www.google.com/maps/contrib/107332959628837483924/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUM3MTh2bmRnEAE,"A nice, cool,  retreat on a hot day, while waiting for a Broadway musical! The gentleman greeter was wonderfully friendly/welcoming! The pizza was a wonderful large NY slice. Exactly what I was hoping and envisioning for a slice of NY. I had a slice with pepperoni, real mozzarella medallions, spinach and onions! Was sooo very delicious! My boyfriend had a BBQ Chicken slice! Equally as good! Highly recommend this place! Wish you delivered to our home in massachusetts.  The perfect place just steps away from the Al Hirschfield Theatre. (Moulin Rouge). Will be back on our next visit to the city !!",6 months ago,2025-02-28 17:22:57.226129,5.0,Nichole Alexander,8,https://www.google.com/maps/contrib/100747374809115099614/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUM3MTlQZXFRRRAB,"Great food, reasonable prices, excellent staff, wonderful atmosphere. Their BBQ chicken pizza was particularly yummy 😋!",6 months ago,2025-02-28 17:22:57.226492,5.0,Seth Peto,1,https://www.google.com/maps/contrib/114158665142873650323/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUM3cmNLVERBEAE,"Best pizza in New York and best team behind the counter. Couldn’t ask for friendlier, better service. I’m vegetarian and almost always get their mushroom pizza or the portobello sandwich, both are delicious. Carve for life!",6 months ago,2025-02-28 17:22:57.226815,5.0,Steven Sawan,0,https://www.google.com/maps/contrib/100522547389931024210/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUM3d3JuUXVRRRAB,"At the top, in the middle of time square dt with affordable prices and quality pizza. 27.95 dollars for an 8 slice peperoni pizza which is equivalent to 2 pizzas in France given the diameter of the pizza. And the burgers are to die for, the BBQ burger is $11.95 and has nothing to do with the Burger King type burger in France or a brand like the butcher shop. By the way, avoiding Burger King in New York is a disaster.",6 months ago,2025-02-28 17:22:57.227129,5.0,karim pisson,15,https://www.google.com/maps/contrib/117190708538843998387/reviews?hl=en
